Time,Ask,Bid,AskVolume,BidVolume
01.05.2012 14:03:52.285,81.100,81.084,1.58,2.25
01.05.2012 14:03:52.354,81.100,81.084,1.58,1.50
01.05.2012 14:03:52.902,81.102,81.084,2.33,1.50
01.05.2012 14:03:53.030,81.102,81.084,2.33,2.25
01.05.2012 14:03:53.582,81.102,81.087,1.58,1.50
01.05.2012 14:03:54.056,81.106,81.089,2.33,1.50
01.05.2012 14:03:54.984,81.105,81.090,1.58,1.35
01.05.2012 14:03:55.328,81.121,81.104,1.65,1.50
01.05.2012 14:03:55.669,81.122,81.109,1.58,3.60
01.05.2012 14:03:55.744,81.127,81.111,2.33,1.50
01.05.2012 14:03:56.097,81.125,81.107,2.33,5.25
01.05.2012 14:03:56.632,81.124,81.112,3.08,1.50
01.05.2012 14:04:02.759,81.123,81.106,1.50,2.63
01.05.2012 14:04:03.106,81.123,81.106,1.50,1.88
01.05.2012 14:04:03.183,81.123,81.104,1.50,1.13
01.05.2012 14:04:03.720,81.123,81.102,1.50,2.63
01.05.2012 14:04:03.811,81.122,81.101,1.35,1.50
01.05.2012 14:04:04.373,81.123,81.101,1.50,1.50
01.05.2012 14:04:04.443,81.119,81.099,1.50,2.10
01.05.2012 14:04:04.628,81.109,81.089,1.50,1.13
01.05.2012 14:04:04.698,81.111,81.090,1.80,1.35
01.05.2012 14:04:04.828,81.115,81.094,2.03,1.50
01.05.2012 14:04:05.141,81.112,81.090,1.35,1.50
01.05.2012 14:04:05.270,81.112,81.093,1.35,1.50
01.05.2012 14:04:07.190,81.115,81.094,1.13,1.50
01.05.2012 14:04:07.317,81.116,81.094,1.50,1.50
01.05.2012 14:04:07.858,81.120,81.096,1.50,3.60
01.05.2012 14:04:07.930,81.120,81.097,1.50,1.35
01.05.2012 14:04:08.300,81.120,81.096,1.50,3.60
01.05.2012 14:04:08.607,81.113,81.093,1.50,2.25
01.05.2012 14:04:14.232,81.112,81.093,1.35,2.25
01.05.2012 14:04:14.796,81.117,81.097,1.05,1.50
01.05.2012 14:04:15.217,81.117,81.094,1.50,1.50
01.05.2012 14:04:15.338,81.117,81.095,1.50,1.50
01.05.2012 14:04:15.932,81.117,81.095,1.50,1.50
01.05.2012 14:04:16.936,81.114,81.092,1.50,1.50
01.05.2012 14:04:17.178,81.114,81.091,2.10,1.50
01.05.2012 14:04:17.710,81.112,81.092,1.35,1.13
01.05.2012 14:04:17.783,81.117,81.095,1.35,1.50
01.05.2012 14:04:18.567,81.117,81.096,1.35,1.13
01.05.2012 14:04:18.639,81.121,81.099,1.50,2.10
01.05.2012 14:04:18.709,81.123,81.104,1.50,1.35
01.05.2012 14:04:18.838,81.124,81.104,1.50,1.35
01.05.2012 14:04:19.089,81.124,81.104,1.50,1.35
01.05.2012 14:04:20.362,81.124,81.103,1.50,1.50
01.05.2012 14:04:20.961,81.124,81.103,1.50,1.50
01.05.2012 14:04:21.497,81.124,81.101,1.50,1.50
01.05.2012 14:04:21.559,81.125,81.099,1.50,1.88
01.05.2012 14:04:22.167,81.122,81.098,2.10,1.50
01.05.2012 14:04:22.351,81.118,81.095,1.50,2.10
01.05.2012 14:04:22.660,81.116,81.094,2.10,1.50
01.05.2012 14:04:22.848,81.116,81.094,2.10,1.50
01.05.2012 14:04:23.596,81.116,81.093,2.10,1.50
01.05.2012 14:04:23.777,81.116,81.092,2.10,1.50
01.05.2012 14:04:24.887,81.116,81.092,2.10,2.25
01.05.2012 14:04:25.200,81.116,81.092,2.10,1.50
01.05.2012 14:04:25.787,81.116,81.092,2.10,1.50
01.05.2012 14:04:25.968,81.119,81.101,2.63,1.35
01.05.2012 14:04:26.099,81.121,81.101,1.28,2.10
01.05.2012 14:04:26.169,81.124,81.101,1.50,2.10
01.05.2012 14:04:26.240,81.126,81.103,1.13,1.50
01.05.2012 14:04:26.549,81.123,81.100,2.63,1.50
01.05.2012 14:04:26.919,81.119,81.100,1.50,1.50
01.05.2012 14:04:27.168,81.118,81.097,1.50,1.50
01.05.2012 14:04:27.559,81.108,81.094,1.13,1.50
01.05.2012 14:04:27.870,81.103,81.084,1.50,1.50
01.05.2012 14:04:27.940,81.103,81.084,1.50,1.50
01.05.2012 14:04:28.010,81.102,81.082,1.50,1.50
01.05.2012 14:04:28.140,81.101,81.081,2.10,3.00
01.05.2012 14:04:28.689,81.101,81.082,1.35,1.50
01.05.2012 14:04:29.217,81.101,81.082,2.10,1.50
01.05.2012 14:04:29.648,81.101,81.077,2.10,2.25
01.05.2012 14:04:29.778,81.099,81.077,1.50,1.50
01.05.2012 14:04:29.907,81.097,81.077,1.50,1.50
01.05.2012 14:04:30.683,81.099,81.071,2.10,2.85
01.05.2012 14:04:31.840,81.097,81.072,1.50,1.35
01.05.2012 14:04:31.911,81.096,81.072,1.50,1.35
01.05.2012 14:04:32.829,81.098,81.076,2.10,1.88
01.05.2012 14:04:32.959,81.098,81.076,1.35,1.88
01.05.2012 14:04:34.011,81.098,81.080,1.35,1.13
01.05.2012 14:04:34.540,81.099,81.081,2.10,1.13
01.05.2012 14:04:35.091,81.098,81.075,2.10,1.88
01.05.2012 14:04:35.673,81.101,81.076,1.88,2.25
01.05.2012 14:04:35.737,81.098,81.076,1.50,2.25
01.05.2012 14:04:36.316,81.099,81.076,1.50,2.25
01.05.2012 14:04:36.917,81.098,81.076,2.25,1.50
01.05.2012 14:04:38.130,81.098,81.078,1.50,1.35
01.05.2012 14:04:38.199,81.098,81.078,2.25,1.35
01.05.2012 14:04:38.750,81.098,81.075,2.25,1.88
01.05.2012 14:04:39.119,81.098,81.076,2.85,1.50
01.05.2012 14:04:39.924,81.098,81.076,2.85,1.50
01.05.2012 14:04:39.992,81.098,81.076,2.85,1.50
01.05.2012 14:04:40.493,81.098,81.076,2.10,1.50
01.05.2012 14:04:40.559,81.098,81.076,2.10,1.50
01.05.2012 14:04:40.687,81.098,81.076,2.10,1.50
01.05.2012 14:04:40.963,81.098,81.076,2.10,1.50
01.05.2012 14:04:41.088,81.098,81.076,2.10,1.50
01.05.2012 14:04:41.343,81.098,81.076,2.10,1.50
01.05.2012 14:04:41.578,81.098,81.076,2.10,1.50
01.05.2012 14:04:42.634,81.100,81.078,1.13,1.35
01.05.2012 14:04:42.761,81.100,81.079,1.13,1.50
01.05.2012 14:04:42.908,81.101,81.079,1.13,1.50
01.05.2012 14:04:43.161,81.103,81.079,1.88,1.50
01.05.2012 14:04:43.479,81.099,81.077,1.35,1.50
01.05.2012 14:04:43.611,81.098,81.074,1.50,1.50
01.05.2012 14:04:43.678,81.096,81.074,1.50,1.50
01.05.2012 14:04:43.751,81.094,81.074,1.50,1.50
01.05.2012 14:04:43.820,81.093,81.073,1.50,1.13
01.05.2012 14:04:44.198,81.091,81.073,2.25,1.88
01.05.2012 14:04:44.556,81.093,81.073,2.25,1.13
01.05.2012 14:04:45.101,81.093,81.071,2.25,1.35
01.05.2012 14:04:45.230,81.084,81.069,1.50,1.35
01.05.2012 14:04:45.300,81.081,81.064,1.50,3.00
01.05.2012 14:04:45.434,81.079,81.061,1.50,1.50
01.05.2012 14:04:45.738,81.079,81.056,2.10,1.50
01.05.2012 14:04:45.869,81.079,81.050,2.10,2.48
01.05.2012 14:04:46.059,81.076,81.054,1.50,1.50
01.05.2012 14:04:46.612,81.076,81.054,1.50,1.50
01.05.2012 14:04:46.996,81.076,81.054,1.50,1.50
01.05.2012 14:04:47.069,81.074,81.050,1.50,2.48
01.05.2012 14:04:47.380,81.074,81.050,2.10,1.13
01.05.2012 14:04:47.569,81.073,81.049,1.50,1.50
01.05.2012 14:04:48.086,81.073,81.049,1.88,1.50
01.05.2012 14:04:48.769,81.071,81.048,1.35,1.50
01.05.2012 14:04:49.081,81.068,81.045,1.13,1.88
01.05.2012 14:04:49.148,81.066,81.045,1.35,1.13
01.05.2012 14:04:49.217,81.066,81.041,1.35,2.25
01.05.2012 14:04:49.750,81.069,81.048,2.10,1.50
01.05.2012 14:04:50.297,81.069,81.045,2.10,1.50
01.05.2012 14:04:51.392,81.068,81.048,1.50,1.50
01.05.2012 14:04:51.709,81.068,81.046,1.50,1.50
01.05.2012 14:04:51.840,81.069,81.048,1.35,1.50
01.05.2012 14:04:52.548,81.071,81.049,1.35,1.50
01.05.2012 14:04:52.621,81.071,81.050,1.35,1.50
01.05.2012 14:04:53.149,81.071,81.050,1.35,2.25
01.05.2012 14:04:53.658,81.067,81.046,1.50,1.50
01.05.2012 14:04:53.728,81.068,81.046,1.05,1.50
01.05.2012 14:04:54.278,81.069,81.046,1.35,1.50
01.05.2012 14:04:55.012,81.069,81.046,1.35,1.50
01.05.2012 14:04:56.492,81.068,81.046,1.50,1.50
01.05.2012 14:04:56.800,81.068,81.046,1.50,2.25
01.05.2012 14:04:57.688,81.070,81.048,1.35,1.50
01.05.2012 14:04:57.937,81.070,81.048,1.35,1.50
01.05.2012 14:04:58.128,81.070,81.048,1.35,1.50
01.05.2012 14:04:58.438,81.076,81.050,2.10,1.50
01.05.2012 14:04:58.508,81.076,81.050,1.35,1.88
01.05.2012 14:04:58.885,81.076,81.056,1.35,1.50
01.05.2012 14:04:59.512,81.078,81.056,1.35,1.50
01.05.2012 14:05:00.022,81.078,81.055,2.48,1.50
01.05.2012 14:05:00.889,81.078,81.054,2.10,1.50
01.05.2012 14:05:02.211,81.075,81.054,1.50,1.50
01.05.2012 14:05:02.968,81.076,81.053,1.35,1.50
01.05.2012 14:05:03.339,81.076,81.056,1.35,2.25
01.05.2012 14:05:04.030,81.076,81.055,1.35,1.50
01.05.2012 14:05:06.706,81.078,81.056,2.10,2.25
01.05.2012 14:05:08.728,81.078,81.055,2.10,1.50
01.05.2012 14:05:08.857,81.078,81.053,1.35,1.50
01.05.2012 14:05:10.028,81.079,81.056,1.50,1.50
01.05.2012 14:05:10.538,81.079,81.056,1.50,1.50
01.05.2012 14:05:10.610,81.081,81.057,1.65,1.50
01.05.2012 14:05:10.860,81.085,81.060,1.35,1.50
01.05.2012 14:05:11.112,81.085,81.062,1.35,1.50
01.05.2012 14:05:11.659,81.086,81.064,2.10,1.50
01.05.2012 14:05:11.729,81.085,81.064,1.35,1.50
01.05.2012 14:05:12.221,81.085,81.064,1.35,1.50
01.05.2012 14:05:12.501,81.084,81.059,1.50,2.10
01.05.2012 14:05:12.629,81.083,81.059,1.50,2.10
01.05.2012 14:05:12.938,81.078,81.059,1.50,2.10
01.05.2012 14:05:13.498,81.083,81.059,2.25,2.10
01.05.2012 14:05:16.038,81.082,81.059,1.35,1.50
01.05.2012 14:05:16.109,81.082,81.059,1.35,1.50
01.05.2012 14:05:17.340,81.083,81.059,1.65,2.10
01.05.2012 14:05:17.644,81.083,81.060,1.50,1.35
01.05.2012 14:05:17.780,81.087,81.065,2.10,1.50
01.05.2012 14:05:17.908,81.087,81.069,1.50,2.10
01.05.2012 14:05:18.040,81.091,81.072,1.43,2.10
01.05.2012 14:05:18.229,81.091,81.074,1.13,1.50
01.05.2012 14:05:18.749,81.095,81.074,1.13,1.50
01.05.2012 14:05:18.879,81.096,81.074,1.50,1.50
01.05.2012 14:05:19.438,81.096,81.075,1.50,1.50
01.05.2012 14:05:19.928,81.098,81.076,2.10,1.50
01.05.2012 14:05:20.610,81.098,81.078,2.10,1.13
01.05.2012 14:05:20.676,81.101,81.080,1.50,1.13
01.05.2012 14:05:20.916,81.101,81.080,1.50,1.13
01.05.2012 14:05:21.458,81.106,81.083,1.50,1.50
01.05.2012 14:05:21.647,81.092,81.083,2.10,1.50
01.05.2012 14:05:21.719,81.092,81.077,2.10,1.88
01.05.2012 14:05:21.853,81.086,81.075,1.50,1.13
01.05.2012 14:05:22.158,81.086,81.074,1.50,1.50
01.05.2012 14:05:22.497,81.086,81.074,1.50,1.50
01.05.2012 14:05:22.574,81.086,81.064,1.50,1.50
01.05.2012 14:05:22.698,81.086,81.064,1.50,1.50
01.05.2012 14:05:23.337,81.086,81.064,1.50,1.50
01.05.2012 14:05:23.461,81.086,81.064,1.50,1.50
01.05.2012 14:05:23.769,81.086,81.064,1.50,1.50
01.05.2012 14:05:23.899,81.088,81.064,2.10,2.25
01.05.2012 14:05:24.159,81.090,81.066,1.50,1.50
01.05.2012 14:05:24.347,81.090,81.066,1.50,2.25
01.05.2012 14:05:24.771,81.090,81.066,1.50,2.25
01.05.2012 14:05:25.328,81.086,81.062,1.50,1.50
01.05.2012 14:05:25.458,81.086,81.062,1.50,1.50
01.05.2012 14:05:26.633,81.086,81.064,1.50,1.50
01.05.2012 14:05:26.699,81.086,81.062,1.50,2.63
01.05.2012 14:05:27.138,81.086,81.066,1.50,1.50
01.05.2012 14:05:27.658,81.088,81.067,1.50,2.10
01.05.2012 14:05:27.847,81.088,81.067,1.50,2.10
01.05.2012 14:05:28.160,81.088,81.067,1.50,2.10
01.05.2012 14:05:28.350,81.088,81.066,1.50,2.25
01.05.2012 14:05:28.479,81.089,81.067,1.50,1.50
01.05.2012 14:05:28.608,81.088,81.066,1.50,1.50
01.05.2012 14:05:28.740,81.088,81.066,1.50,1.50
01.05.2012 14:05:29.047,81.093,81.072,1.50,1.50
01.05.2012 14:05:29.108,81.093,81.073,1.50,1.38
01.05.2012 14:05:29.177,81.097,81.076,2.48,1.88
01.05.2012 14:05:29.868,81.099,81.077,2.25,1.88
01.05.2012 14:05:29.942,81.099,81.079,1.50,1.50
01.05.2012 14:05:30.488,81.102,81.080,1.50,1.50
01.05.2012 14:05:30.816,81.103,81.082,1.50,3.00
01.05.2012 14:05:31.669,81.103,81.081,1.50,2.10
01.05.2012 14:05:32.719,81.100,81.080,1.50,1.50
01.05.2012 14:05:33.028,81.096,81.077,1.50,1.13
01.05.2012 14:05:33.443,81.097,81.077,1.50,1.88
01.05.2012 14:05:33.627,81.096,81.077,1.50,1.13
01.05.2012 14:05:33.749,81.098,81.077,1.50,1.13
01.05.2012 14:05:33.879,81.100,81.078,1.50,1.50
01.05.2012 14:05:33.949,81.100,81.078,1.50,1.50
01.05.2012 14:05:34.499,81.102,81.078,1.50,1.50
01.05.2012 14:05:34.807,81.102,81.082,1.50,2.25
01.05.2012 14:05:35.112,81.102,81.082,1.50,1.50
01.05.2012 14:05:35.239,81.102,81.082,1.50,2.25
01.05.2012 14:05:35.490,81.105,81.082,1.50,2.25
01.05.2012 14:05:35.559,81.106,81.085,1.50,1.50
01.05.2012 14:05:35.938,81.107,81.086,1.50,2.25
01.05.2012 14:05:36.407,81.106,81.086,1.50,1.50
01.05.2012 14:05:36.467,81.106,81.086,1.50,1.50
01.05.2012 14:05:37.578,81.106,81.085,1.50,1.50
01.05.2012 14:05:38.439,81.104,81.081,1.50,1.50
01.05.2012 14:05:38.998,81.104,81.081,1.50,2.25
01.05.2012 14:05:39.069,81.104,81.082,1.50,1.50
01.05.2012 14:05:39.575,81.104,81.082,1.50,1.50
01.05.2012 14:05:40.138,81.104,81.082,2.25,1.50
01.05.2012 14:05:41.617,81.102,81.082,1.35,2.25
01.05.2012 14:05:42.268,81.104,81.082,1.50,2.25
01.05.2012 14:05:42.651,81.104,81.082,1.50,2.25
01.05.2012 14:05:43.339,81.104,81.082,1.50,2.25
01.05.2012 14:05:43.655,81.099,81.082,1.35,1.50
01.05.2012 14:05:43.901,81.095,81.075,1.13,2.88
01.05.2012 14:05:43.972,81.093,81.073,2.10,1.50
01.05.2012 14:05:44.099,81.093,81.070,2.10,1.50
01.05.2012 14:05:44.168,81.093,81.071,2.10,1.13
01.05.2012 14:05:44.478,81.088,81.067,2.10,1.50
01.05.2012 14:05:44.539,81.088,81.067,2.10,1.50
01.05.2012 14:05:44.847,81.084,81.064,1.50,1.50
01.05.2012 14:05:46.166,81.085,81.064,1.50,1.50
01.05.2012 14:05:46.708,81.084,81.064,1.50,1.50
01.05.2012 14:05:47.139,81.084,81.064,1.50,1.50
01.05.2012 14:05:47.448,81.084,81.064,1.50,1.50
01.05.2012 14:05:47.577,81.084,81.064,1.50,1.50
01.05.2012 14:05:48.238,81.084,81.062,1.50,2.25
01.05.2012 14:05:48.308,81.082,81.062,1.50,1.50
01.05.2012 14:05:48.678,81.082,81.062,1.50,1.50
01.05.2012 14:05:48.748,81.082,81.062,1.50,1.50
01.05.2012 14:05:49.116,81.082,81.062,1.50,1.50
01.05.2012 14:05:49.493,81.082,81.060,1.50,1.50
01.05.2012 14:05:50.037,81.082,81.060,1.50,1.50
01.05.2012 14:05:50.408,81.076,81.054,1.35,1.50
01.05.2012 14:05:50.600,81.075,81.053,1.50,1.50
01.05.2012 14:05:51.139,81.075,81.051,1.50,1.50
01.05.2012 14:05:51.209,81.071,81.050,1.35,1.50
01.05.2012 14:05:51.758,81.072,81.050,1.50,1.50
